"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-05-31,54232,"Roxbury","MA","Boston","Suffolk","Boston",118,409200,0.0131220599158207,0.0296930045294414,0.0492307692307692,0.0994648159095626,0.0431911189562586,"2017-05","2017-Q2",409200,0,"2017-05"
2017-05-31,124381,"Flagami","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",119,253000,0.00237717908082409,0.0140280561122244,0.107221006564551,0.141218982036758,-0.0278286915296053,"2007-05","2007-Q2",335500,-0.245901639344262,"2005-09"
2017-05-31,274346,"Lone Mountain","NV","Las Vegas","Clark","Las Vegas",120,241700,0.0108741112505228,0.0258913412563667,0.0833706857911251,0.136101545483856,-0.0250823787979825,"2006-02","2006-Q1",332400,-0.272864019253911,"2004-05"
2017-05-31,111617,"Casas Adobes","AZ","Tucson","Pima","Tucson",121,199000,0.00505050505050505,0.0132382892057026,0.0675965665236052,0.0573179881199248,-0.0216929629926481,"2006-05","2006-Q2",265900,-0.251598345242572,"2005-04"
2017-05-31,274765,"Northeast Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",122,590000,0.00734164247908486,0.00596760443307758,0.047771266204937,0.0940583356459512,-0.00179569630034104,"2006-07","2006-Q3",620300,-0.0488473319361599,"2005-10"
2017-05-31,343244,"Northwest","CA","San Diego","San Diego","Chula Vista",123,447700,0.00381165919282511,0.00787933363349842,0.0440764925373134,0.0991208631473786,-0.00337625242247153,"2005-11","2005-Q4",515500,-0.131522793404462,"2004-09"
2017-05-31,273197,"Central City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",124,395200,0.010483252365124,0.0367261280167891,0.103294249022892,0.123984928319389,-0.00929870980055048,"2007-04","2007-Q2",437200,-0.0960658737419945,"2006-05"
2017-05-31,276446,"Mclane","CA","Fresno","Fresno","Fresno",125,172400,0.00642148277875073,0.0243612596553773,0.0829145728643216,0.11575391821418,-0.0269666277075171,"2006-04","2006-Q2",249700,-0.30957148578294,"2004-08"
2017-05-31,275609,"Summerlin North","NV","Las Vegas","Clark","Las Vegas",126,302300,0.00132494203378602,0.00365205843293493,0.0474705474705475,0.114382957081695,-0.0200054909910278,"2006-04","2006-Q2",397000,-0.238539042821159,"2004-05"
2017-05-31,37309,"Bayside","NY","New York","Queens","New York",127,853400,0.00340975896531452,0.0268319095175069,0.0981855617037704,0.0720026994620229,0.0190844968491404,"2017-05","2017-Q2",853400,0,"2017-05"
2017-05-31,269571,"Gresham","IL","Chicago","Cook","Chicago",128,137300,0.00218978102189781,0.00807635829662261,0.0488922841864018,0.0219083925914432,-0.0184475685538138,"2007-12","2007-Q4",169500,-0.189970501474926,"2005-01"
2017-05-31,273496,"Downtown","TN","Memphis","Shelby","Memphis",129,57500,-0.0103270223752151,-0.00173611111111111,0.143141153081511,0.0275260133750623,,"2017-03","2017-Q1",58200,-0.0120274914089347,"2017-02"
2017-05-31,31817,"Granada Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",130,591300,0.000846310088016249,0.0130203871851979,0.0310374891020052,0.0877475097071088,-0.00330460124877574,"2007-04","2007-Q2",612600,-0.034769833496572,"2005-11"
2017-05-31,5837,"Maspeth","NY","New York","Queens","New York",131,703600,0.0107743140353397,0.0405205560485064,0.130644383737747,0.0880048343759194,0.0241370910590017,"2017-05","2017-Q2",703600,0,"2017-05"
2017-05-31,273674,"Fairgrounds","CA","San Jose","Santa Clara","San Jose",132,642700,0.00815686274509804,0.0212935007150802,0.0706313509911711,0.147167416339278,0.0111753947245585,"2017-05","2017-Q2",642700,0,"2017-05"
2017-05-31,117557,"Rancho Penasquitos","CA","San Diego","San Diego","San Diego",133,727900,0.0118154017236586,0.0383737517831669,0.0673020527859238,0.0732803239774984,0.0197324651454438,"2017-05","2017-Q2",727900,0,"2017-05"
2017-05-31,27987,"Winnetka","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",134,527400,0.00304298212248003,0.0165767154973015,0.0892193308550186,0.099378894827022,-0.000980658785642463,"2006-11","2006-Q4",542300,-0.0274755670293196,"2005-11"
2017-05-31,275306,"Santa Teresa","CA","San Jose","Santa Clara","San Jose",135,824600,0.0100440960313572,0.0238390861683635,0.0431372549019608,0.122603310707315,0.0196326933626232,"2017-05","2017-Q2",824600,0,"2017-05"
2017-05-31,274510,"Michael Way","NV","Las Vegas","Clark","Las Vegas",136,168500,0.00837821663674446,0.0224514563106796,0.106369008535785,0.182103243633196,-0.0347923074336591,"2006-06","2006-Q2",249500,-0.324649298597194,"2004-06"
2017-05-31,118673,"University City","CA","San Diego","San Diego","San Diego",137,577600,0.0129779024903543,0.0494186046511628,0.0838806530305874,0.0749103880419337,0.00569739008149295,"2017-05","2017-Q2",577600,0,"2017-05"
2017-05-31,276254,"Chelsea","NY","New York","New York","New York",138,1652100,0.040168733866398,0.0815003927729772,0.259990848078096,0.130301094665118,0.0685763894410716,"2017-05","2017-Q2",1652100,0,"2017-05"
2017-05-31,275496,"Southwest Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",139,553300,0.00893508388037929,0.0167217934582874,0.0667052245999614,0.0984414538464307,-0.00616556301656679,"2006-10","2006-Q4",607000,-0.0884678747940692,"2005-07"
2017-05-31,269589,"Lake View","IL","Chicago","Cook","Chicago",140,350100,0.00114383757506434,0.011265164644714,0.0306152487488961,0.0479546000050906,0.00213862350799943,"2017-05","2017-Q2",350100,0,"2017-05"
2017-05-31,138261,"Englewood","IL","Chicago","Cook","Chicago",141,84400,0.00118623962040332,0.0267639902676399,0.197163120567376,0.0182574909467423,-0.0505619742349351,"2007-05","2007-Q2",141800,-0.404795486600846,"2002-06"
2017-05-31,48570,"Woodland Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",142,757200,0.00119000396667989,0.00397772474144789,0.0323108384458078,0.072946824190673,-0.00151918869488366,"2006-11","2006-Q4",776800,-0.0252317198764161,"2006-02"
2017-05-31,189019,"Greenville","NJ","New York","Hudson","Jersey City",143,255000,0.0163411717815863,0.0768581081081081,0.209103840682788,0.076241900859525,-0.0340035290697197,"2007-06","2007-Q2",361000,-0.293628808864266,"2004-10"
2017-05-31,274835,"Oak Lawn","TX","Dallas-Fort Worth","Dallas","Dallas",144,291000,0.00344827586206897,0.0153524075366364,0.0745937961595273,0.0982889360840245,0.0411652696625899,"2017-05","2017-Q2",291000,0,"2017-05"
2017-05-31,115609,"Highland Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",145,700300,-0.000285510349750178,0.00243343830518179,0.132255456750202,0.139382835416046,0.0313716877863779,"2017-04","2017-Q2",700500,-0.000285510349750178,"2017-03"
2017-05-31,273184,"Central","TX","El Paso","El Paso","El Paso",146,91300,0.00772626931567329,0.0189732142857143,0.0386803185437998,0.0033186570477719,0.00221738474128319,"2009-07","2009-Q3",98300,-0.0712105798575788,"2008-12"
2017-05-31,275492,"Southwest","TX","Dallas-Fort Worth","Tarrant","Arlington",147,208200,0.00628322861285645,0.0230958230958231,0.0832466181061395,0.0729708655293102,0.0316908428454237,"2017-05","2017-Q2",208200,0,"2017-05"
2017-05-31,117183,"Palms","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",148,951600,0.00316255534471853,0.0107275624004249,0.102154273801251,0.114386858444741,0.0294748629298749,"2017-05","2017-Q2",951600,0,"2017-05"
2017-05-31,273040,"Brighton Park","IL","Chicago","Cook","Chicago",149,168600,0.0126126126126126,0.0274223034734918,0.0670886075949367,0.072707631396425,-0.0297307399636232,"2007-03","2007-Q1",229500,-0.265359477124183,"2003-09"
2017-05-31,117224,"Parkway","CA","Sacramento","Sacramento","Sacramento",150,228300,0.00928381962864721,0.0330316742081448,0.0933908045977011,0.185983410695788,-0.0160515634236167,"2006-01","2006-Q1",300700,-0.240771533089458,"2004-08"
2017-05-31,268581,"West Adams","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",151,690600,-0.00747341189997126,0.012758468983722,0.107973688432537,0.130985371811353,,"2017-03","2017-Q1",696000,-0.00775862068965517,"2017-03"
2017-05-31,276450,"Mid City West","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",152,1516200,0.00019790223629527,-0.0127620783956244,0.059538784067086,0.109283645157281,0.0317597431198064,"2016-12","2016-Q4",1548600,-0.0209221232080589,"2016-11"
2017-05-31,51906,"Encino","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",153,872400,0.0049533463886649,0.0179696616102684,0.0493144094298773,0.0814760492074747,0.00952452172448992,"2017-05","2017-Q2",872400,0,"2017-05"
2017-05-31,48200,"Valencia","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Santa Clarita",154,549500,0.00365296803652968,0.0117842018044559,0.0561214683836248,0.0962323565364154,0.00183828649531326,"2006-05","2006-Q2",576100,-0.0461725394896719,"2005-09"
2017-05-31,46736,"Newbury Park","CA","Ventura","Ventura","Thousand Oaks",155,679200,0.000736702519522617,0.0132776368790094,0.0262919310970082,0.0694529643310939,0.00103650877493067,"2006-07","2006-Q3",711600,-0.045531197301855,"2005-11"
2017-05-31,275127,"Rancho Bernardo","CA","San Diego","San Diego","San Diego",156,590800,0.0163426801995527,0.0452937013446568,0.055188426504733,0.0841783137683825,0.017541482674867,"2017-05","2017-Q2",590800,0,"2017-05"
2017-05-31,114914,"El Sereno","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",157,481700,0.00964158457346468,0.0310359589041096,0.105323542909592,0.134591443927861,0.00429313518320695,"2017-05","2017-Q2",481700,0,"2017-05"
2017-05-31,269588,"Jefferson Park","IL","Chicago","Cook","Chicago",158,284700,-0.00105263157894737,0.000351370344342937,0.0394304490690033,0.0503485736724947,-0.0199609079917858,"2006-03","2006-Q1",354800,-0.197576099210823,"2004-02"
2017-05-31,272756,"Almaden Valley","CA","San Jose","Santa Clara","San Jose",159,1338200,0.00571170900345709,0.0178748003346771,0.0255977927651747,0.10111991542412,0.0309404732360747,"2017-05","2017-Q2",1338200,0,"2017-05"
2017-05-31,269228,"Alameda - West Flagler","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",160,278200,-0.00215208034433285,0.00469483568075117,0.115924588848777,0.143645711701157,-0.0256903043661634,"2007-02","2007-Q1",364700,-0.237181244858788,"2005-06"
2017-05-31,268621,"Briargate","CO","Colorado Springs","El Paso","Colorado Springs",161,328800,0.00766166104811523,0.0201675457648154,0.0812232818151924,0.0488004841843364,0.0169244782309601,"2017-05","2017-Q2",328800,0,"2017-05"
2017-05-31,275083,"Portage Park","IL","Chicago","Cook","Chicago",162,277000,0.00108420672208168,0.0065406976744186,0.0841487279843444,0.0682716466833664,-0.0221378122957688,"2007-01","2007-Q1",351500,-0.211948790896159,"2004-03"
2017-05-31,123423,"Allapattah","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",163,148400,0.00746775288526816,0.0178326474622771,0.126803340926348,0.159525031896246,-0.0434513686784763,"2007-09","2007-Q3",235100,-0.368779242875372,"2005-03"
2017-05-31,275470,"Southeast Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",164,547900,0.00976778474014007,0.0172669884886743,0.0626454615981381,0.0983921975006257,-0.00897646655879003,"2007-01","2007-Q1",610100,-0.101950499918046,"2005-07"
2017-05-31,247145,"Salem","VA","Virginia Beach","Virginia Beach City","Virginia Beach",165,252200,0.00558213716108453,0.00920368147258904,0.0378600823045267,0.0213676947704067,-0.00497604722880285,"2007-05","2007-Q2",265100,-0.048660882685779,"2005-12"
2017-05-31,193974,"Coney Island","NY","New York","Kings","New York",166,483300,0.010242474916388,0.0185458377239199,0.0848484848484849,0.0521078741454801,0.0400000518545822,"2017-05","2017-Q2",483300,0,"2017-05"
2017-05-31,273140,"Carmel Valley","CA","San Diego","San Diego","San Diego",167,962000,0.00438504907078722,0.0225340136054422,0.0549402346748547,0.0669354113979903,0.0199321774773884,"2017-05","2017-Q2",962000,0,"2017-05"
2017-05-31,46793,"North Highlands","CA","Sacramento","Sacramento","Sacramento",168,231400,0.0113636363636364,0.0437528191249436,0.155267099350974,0.156810005570309,-0.0116997194454037,"2005-12","2005-Q4",299100,-0.226345703778001,"2004-08"
2017-05-31,214976,"Richmond","PA","Philadelphia","Philadelphia","Philadelphia",169,117600,0.00598802395209581,0.0226086956521739,0.218652849740933,0.0798289363022855,0.0244093531614127,"2017-05","2017-Q2",117600,0,"2017-05"
2017-05-31,274983,"Parkway Village-Oakhaven","TN","Memphis","Shelby","Memphis",170,70000,0.0174418604651163,0.0447761194029851,0.151315789473684,0.0490333333059636,-0.0155777664997675,"2007-05","2007-Q2",81900,-0.145299145299145,"2001-01"
2017-05-31,270891,"Morningside Heights","NY","New York","New York","New York",171,973900,0.0326582546919733,0.127982395181839,0.340721365638767,0.106221719491531,,"2017-05","2017-Q2",973900,0,"2017-05"
2017-05-31,57348,"Kew Gardens Hills","NY","New York","Queens","New York",172,681100,0.0109841175597447,0.0417558886509636,0.0906325060048038,0.0835031084702285,0.0271384352567376,"2017-05","2017-Q2",681100,0,"2017-05"
2017-05-31,154399,"East Boston","MA","Boston","Suffolk","Boston",173,435700,0.0116090085906664,0.0403533906399236,0.148392198207696,0.126384739247069,0.0452458842376209,"2017-05","2017-Q2",435700,0,"2017-05"
2017-05-31,268938,"Coral Way","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",174,371200,-0.0103972274060251,-0.037344398340249,0.0262648603815317,0.123357458919256,-0.0145051263989014,"2007-02","2007-Q1",440300,-0.156938451056098,"2005-10"
2017-05-31,274517,"Mid Wilshire","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",175,1620500,-0.00147883418571693,0.000308641975308642,0.0699900957411687,0.11521780851853,0.0391725585344669,"2017-03","2017-Q1",1624900,-0.00270785894516586,"2017-03"
2017-05-31,37739,"Canyon Country","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Santa Clarita",176,489600,0.00492610837438424,0.0225563909774436,0.0767539036727513,0.0999298744838604,-0.00181988598474403,"2006-06","2006-Q2",534700,-0.0843463624462315,"2005-09"
2017-05-31,343211,"Parkchester","NY","New York","Bronx","New York",177,131200,0.025,0.0816158285243199,0.213691026827012,0.0675999375904537,,"2017-05","2017-Q2",131200,0,"2017-05"
2017-05-31,267919,"Desert View","AZ","Phoenix","Maricopa","Phoenix",178,386600,0.00546163849154746,0.0128373067854336,0.0238347457627119,0.0734020272909297,-0.00869971182143592,"2006-02","2006-Q1",454400,-0.149207746478873,"2005-06"
2017-05-31,116415,"Mar Vista","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",179,1309500,0.0041407867494824,0.00676558776043669,0.0509630818619583,0.125055576970245,0.0434662267479116,"2017-05","2017-Q2",1309500,0,"2017-05"
2017-05-31,271985,"South End","WA","Seattle","Pierce","Tacoma",180,221900,0.0100136549840692,0.0349813432835821,0.175317796610169,0.114240545487888,0.0039134868764672,"2017-05","2017-Q2",221900,0,"2017-05"
2017-05-31,273035,"Bridgeport","IL","Chicago","Cook","Chicago",181,294300,0.00272572402044293,0.00306748466257669,0.106807070327191,0.0611781418714781,-0.0012486029724369,"2007-03","2007-Q1",301200,-0.0229083665338645,"2007-02"
2017-05-31,269608,"South Shore","IL","Chicago","Cook","Chicago",182,122700,0.0157284768211921,0.0829655781112092,0.146728971962617,0.00529918735584234,-0.0313938726475212,"2007-08","2007-Q3",171300,-0.283712784588441,"2003-04"
2017-05-31,154795,"Jamaica Plain","MA","Boston","Suffolk","Boston",183,573100,0.014156786409485,0.0427583697234352,0.130820836621942,0.097452119374088,0.0525200233873897,"2017-05","2017-Q2",573100,0,"2017-05"
2017-05-31,6018,"Montbello","CO","Denver","Denver","Denver",184,270700,0.00706845238095238,0.0300608828006088,0.131216046803176,0.178065838226408,,"2017-05","2017-Q2",270700,0,"2017-05"
2017-05-31,49994,"Woodhaven","NY","New York","Queens","New York",185,514900,0.0117901355865592,0.0497451580020387,0.154484304932735,0.082190503075209,0.00675009807848159,"2017-05","2017-Q2",514900,0,"2017-05"
2017-05-31,276537,"River Oaks-Kirby-Balmoral","TN","Memphis","Shelby","Memphis",186,169600,-0.00176574455562095,0.004739336492891,0.0693568726355612,0.0288750481919002,-0.00215582021080729,"2006-05","2006-Q2",174000,-0.0252873563218391,"2005-12"
2017-05-31,26134,"Newhall","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Santa Clarita",187,488500,0.00266830870279146,0.0149594847288593,0.0617257118017822,0.0945127771361736,-0.00321764906706479,"2006-06","2006-Q2",530500,-0.0791705937794533,"2005-07"
2017-05-31,273930,"Harbor Gateway","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",188,513600,0.00587544065804935,0.0222929936305732,0.105229180116204,0.103837653983861,-0.00034979339227259,"2007-03","2007-Q1",520700,-0.0136354906856155,"2006-08"
2017-05-31,275845,"Valley High-North Laguna","CA","Sacramento","Sacramento","Sacramento",189,269500,0.010119940029985,0.0333588957055215,0.1,0.158760845139103,-0.0124921834004417,"2006-01","2006-Q1",344200,-0.217024985473562,"2004-09"
2017-05-31,118849,"Watts","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",190,322300,0.0103448275862069,0.037001287001287,0.0973782771535581,0.129911558649705,-0.01728666194781,"2006-11","2006-Q4",387500,-0.168258064516129,"2006-01"
2017-05-31,5568,"Lawndale","PA","Philadelphia","Philadelphia","Philadelphia",191,113800,-0.00957354221061793,-0.0147186147186147,0.0488479262672811,0.0257816082225288,-0.00512493885775456,"2007-09","2007-Q3",124200,-0.0837359098228663,"2005-10"
2017-05-31,273594,"Edenvale - Seven Trees","CA","San Jose","Santa Clara","San Jose",192,662100,0.00899116123133191,0.0276268818873196,0.0783387622149837,0.127229065865886,0.00578315345748837,"2017-05","2017-Q2",662100,0,"2017-05"
2017-05-31,274680,"North","TX","Dallas-Fort Worth","Tarrant","Arlington",193,241300,0.00541666666666667,0.0185732376530182,0.0806090461262875,0.0721820564340756,0.0335960069858507,"2017-05","2017-Q2",241300,0,"2017-05"
